event_id,sport,date_denmark,home,away,league,bookmaker,market,label,home_odds,draw_odds,away_odds,over,under,yes,no,hdp,raw_odds,updated_at
71286208,Basketball,2026-05-13 20:30,Herons Basket Montecatini,Juvecaserta 2021,Italy - Serie B,Bet365,ML,,N/A,,N/A,,,,,,"{""home"": ""N/A"", ""away"": ""N/A""}",2026-05-13T12:46:00.483Z
71286208,Basketball,2026-05-13 20:30,Herons Basket Montecatini,Juvecaserta 2021,Italy - Serie B,Bet365,Totals,,,,,N/A,N/A,,,167.5,"{""hdp"": 167.5, ""over"": ""N/A"", ""under"": ""N/A""}",2026-05-13T12:46:00.483Z
71286208,Basketball,2026-05-13 20:30,Herons Basket Montecatini,Juvecaserta 2021,Italy - Serie B,Bet365,ML HT,,1.58,,2.22,,,,,,"{""home"": ""1.58"", ""away"": ""2.22""}",2026-05-12T13:53:24.914Z
71286208,Basketball,2026-05-13 20:30,Herons Basket Montecatini,Juvecaserta 2021,Italy - Serie B,Bet365,Spread HT,,1.83,,1.83,,,,,-2.5,"{""hdp"": -2.5, ""home"": ""1.83"", ""away"": ""1.83""}",2026-05-12T13:53:24.914Z
71286208,Basketball,2026-05-13 20:30,Herons Basket Montecatini,Juvecaserta 2021,Italy - Serie B,Bet365,Totals HT,,,,,1.80,1.86,,,83.5,"{""hdp"": 83.5, ""over"": ""1.80"", ""under"": ""1.86""}",2026-05-12T13:53:24.914Z
71286208,Basketball,2026-05-13 20:30,Herons Basket Montecatini,Juvecaserta 2021,Italy - Serie B,Bet365,Totals 1Q,,,,,1.74,1.95,,,41.5,"{""hdp"": 41.5, ""over"": ""1.74"", ""under"": ""1.95""}",2026-05-12T13:53:24.914Z
71286208,Basketball,2026-05-13 20:30,Herons Basket Montecatini,Juvecaserta 2021,Italy - Serie B,Bet365,Team Total Home,,,,,1.86,1.80,,,86.5,"{""hdp"": 86.5, ""over"": ""1.86"", ""under"": ""1.80""}",2026-05-12T13:53:24.914Z
71286208,Basketball,2026-05-13 20:30,Herons Basket Montecatini,Juvecaserta 2021,Italy - Serie B,Bet365,Team Total Away,,,,,1.83,1.83,,,81.5,"{""hdp"": 81.5, ""over"": ""1.83"", ""under"": ""1.83""}",2026-05-12T13:53:24.914Z
71286208,Basketball,2026-05-13 20:30,Herons Basket Montecatini,Juvecaserta 2021,Italy - Serie B,Bet365,ML Q1,,1.64,,2.12,,,,,,"{""home"": ""1.64"", ""away"": ""2.12""}",2026-05-12T13:53:24.914Z
71286208,Basketball,2026-05-13 20:30,Herons Basket Montecatini,Juvecaserta 2021,Italy - Serie B,Bet365,Spread Q1,,1.83,,1.83,,,,,-1.5,"{""hdp"": -1.5, ""home"": ""1.83"", ""away"": ""1.83""}",2026-05-12T13:53:24.914Z
71286216,Basketball,2026-05-13 20:30,Fulgor Omegna Basket,Virtus Gvm Roma 1960,Italy - Serie B,Bet365,ML,,N/A,,N/A,,,,,,"{""home"": ""N/A"", ""away"": ""N/A""}",2026-05-13T12:50:56.479Z
71286216,Basketball,2026-05-13 20:30,Fulgor Omegna Basket,Virtus Gvm Roma 1960,Italy - Serie B,Bet365,Totals,,,,,N/A,N/A,,,161.5,"{""hdp"": 161.5, ""over"": ""N/A"", ""under"": ""N/A""}",2026-05-13T13:21:00.76Z
71286216,Basketball,2026-05-13 20:30,Fulgor Omegna Basket,Virtus Gvm Roma 1960,Italy - Serie B,Bet365,ML HT,,2.62,,1.44,,,,,,"{""home"": ""2.62"", ""away"": ""1.44""}",2026-05-12T17:01:53.875Z
71286216,Basketball,2026-05-13 20:30,Fulgor Omegna Basket,Virtus Gvm Roma 1960,Italy - Serie B,Bet365,Spread HT,,1.86,,1.80,,,,,3.5,"{""hdp"": 3.5, ""home"": ""1.86"", ""away"": ""1.80""}",2026-05-12T11:44:47.208Z
71286216,Basketball,2026-05-13 20:30,Fulgor Omegna Basket,Virtus Gvm Roma 1960,Italy - Serie B,Bet365,Totals HT,,,,,1.86,1.80,,,81.5,"{""hdp"": 81.5, ""over"": ""1.86"", ""under"": ""1.80""}",2026-05-13T14:05:08.107Z
71286216,Basketball,2026-05-13 20:30,Fulgor Omegna Basket,Virtus Gvm Roma 1960,Italy - Serie B,Bet365,Totals 1Q,,,,,1.83,1.83,,,40.5,"{""hdp"": 40.5, ""over"": ""1.83"", ""under"": ""1.83""}",2026-05-13T12:04:25.182Z
71286216,Basketball,2026-05-13 20:30,Fulgor Omegna Basket,Virtus Gvm Roma 1960,Italy - Serie B,Bet365,Team Total Home,,,,,1.83,1.83,,,77.5,"{""hdp"": 77.5, ""over"": ""1.83"", ""under"": ""1.83""}",2026-05-13T13:21:00.76Z
71286216,Basketball,2026-05-13 20:30,Fulgor Omegna Basket,Virtus Gvm Roma 1960,Italy - Serie B,Bet365,Team Total Away,,,,,1.86,1.80,,,85.5,"{""hdp"": 85.5, ""over"": ""1.86"", ""under"": ""1.80""}",2026-05-13T13:21:00.76Z
71286216,Basketball,2026-05-13 20:30,Fulgor Omegna Basket,Virtus Gvm Roma 1960,Italy - Serie B,Bet365,ML Q1,,2.40,,1.52,,,,,,"{""home"": ""2.40"", ""away"": ""1.52""}",2026-05-12T15:28:21.921Z
71286216,Basketball,2026-05-13 20:30,Fulgor Omegna Basket,Virtus Gvm Roma 1960,Italy - Serie B,Bet365,Spread Q1,,1.80,,1.86,,,,,2.5,"{""hdp"": 2.5, ""home"": ""1.80"", ""away"": ""1.86""}",2026-05-12T15:28:21.921Z
71286212,Basketball,2026-05-13 20:45,Treviglio Brianza Basket,ASD Latina Basket,Italy - Serie B,Bet365,ML,,N/A,,N/A,,,,,,"{""home"": ""N/A"", ""away"": ""N/A""}",2026-05-13T12:42:56.3Z
71286212,Basketball,2026-05-13 20:45,Treviglio Brianza Basket,ASD Latina Basket,Italy - Serie B,Bet365,Totals,,,,,N/A,N/A,,,150.5,"{""hdp"": 150.5, ""over"": ""N/A"", ""under"": ""N/A""}",2026-05-13T12:42:56.3Z
71286212,Basketball,2026-05-13 20:45,Treviglio Brianza Basket,ASD Latina Basket,Italy - Serie B,Bet365,ML HT,,1.83,,1.83,,,,,,"{""home"": ""1.83"", ""away"": ""1.83""}",2026-05-12T11:44:47.208Z
71286212,Basketball,2026-05-13 20:45,Treviglio Brianza Basket,ASD Latina Basket,Italy - Serie B,Bet365,Spread HT,,1.86,,1.80,,,,,-0.5,"{""hdp"": -0.5, ""home"": ""1.86"", ""away"": ""1.80""}",2026-05-12T11:44:47.208Z
71286212,Basketball,2026-05-13 20:45,Treviglio Brianza Basket,ASD Latina Basket,Italy - Serie B,Bet365,Totals HT,,,,,1.83,1.83,,,75.5,"{""hdp"": 75.5, ""over"": ""1.83"", ""under"": ""1.83""}",2026-05-12T11:44:47.208Z
71286212,Basketball,2026-05-13 20:45,Treviglio Brianza Basket,ASD Latina Basket,Italy - Serie B,Bet365,Totals 1Q,,,,,1.80,1.86,,,37.5,"{""hdp"": 37.5, ""over"": ""1.80"", ""under"": ""1.86""}",2026-05-12T11:44:47.208Z
71286212,Basketball,2026-05-13 20:45,Treviglio Brianza Basket,ASD Latina Basket,Italy - Serie B,Bet365,Team Total Home,,,,,1.83,1.83,,,75.5,"{""hdp"": 75.5, ""over"": ""1.83"", ""under"": ""1.83""}",2026-05-12T11:44:47.208Z
71286212,Basketball,2026-05-13 20:45,Treviglio Brianza Basket,ASD Latina Basket,Italy - Serie B,Bet365,Team Total Away,,,,,1.83,1.83,,,75.5,"{""hdp"": 75.5, ""over"": ""1.83"", ""under"": ""1.83""}",2026-05-12T11:44:47.208Z
71286212,Basketball,2026-05-13 20:45,Treviglio Brianza Basket,ASD Latina Basket,Italy - Serie B,Bet365,ML Q1,,1.83,,1.83,,,,,,"{""home"": ""1.83"", ""away"": ""1.83""}",2026-05-12T11:44:47.208Z
71286212,Basketball,2026-05-13 20:45,Treviglio Brianza Basket,ASD Latina Basket,Italy - Serie B,Bet365,Spread Q1,,1.86,,1.80,,,,,-0.5,"{""hdp"": -0.5, ""home"": ""1.86"", ""away"": ""1.80""}",2026-05-12T11:44:47.208Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,ML,,N/A,,N/A,,,,,,"{""home"": ""N/A"", ""away"": ""N/A""}",2026-05-13T12:46:12.998Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Totals,,,,,N/A,N/A,,,174.5,"{""hdp"": 174.5, ""over"": ""N/A"", ""under"": ""N/A""}",2026-05-13T12:46:12.998Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,ML HT,,1.71,,2.10,,,,,,"{""home"": ""1.71"", ""away"": ""2.10""}",2026-05-12T21:37:30.551Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Spread HT,,1.74,,1.95,,,,,-0.5,"{""hdp"": -0.5, ""home"": ""1.74"", ""away"": ""1.95""}",2026-05-12T21:37:30.551Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Totals HT,,,,,1.83,1.83,,,87.5,"{""hdp"": 87.5, ""over"": ""1.83"", ""under"": ""1.83""}",2026-05-10T08:17:03.278Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Totals 1Q,,,,,1.83,1.83,,,43.5,"{""hdp"": 43.5, ""over"": ""1.83"", ""under"": ""1.83""}",2026-05-10T08:17:03.278Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Team Total Home,,,,,1.83,1.83,,,88.5,"{""hdp"": 88.5, ""over"": ""1.83"", ""under"": ""1.83""}",2026-05-12T21:08:14.164Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Team Total Away,,,,,1.86,1.80,,,86.5,"{""hdp"": 86.5, ""over"": ""1.86"", ""under"": ""1.80""}",2026-05-12T21:08:14.164Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Points & Rebounds O/U,Matt Costello (1) (9.5),,,,1.89,1.89,,,9.5,"{""label"": ""Matt Costello (1) (9.5)"", ""hdp"": 9.5, ""over"": ""1.89"", ""under"": ""1.89""}",2026-05-13T17:09:12.419Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Points & Rebounds O/U,Braxton Key (1) (10.5),,,,1.89,1.89,,,10.5,"{""label"": ""Braxton Key (1) (10.5)"", ""hdp"": 10.5, ""over"": ""1.89"", ""under"": ""1.89""}",2026-05-13T17:09:12.419Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Points & Rebounds O/U,Kameron Taylor (1) (16.5),,,,1.95,1.83,,,16.5,"{""label"": ""Kameron Taylor (1) (16.5)"", ""hdp"": 16.5, ""over"": ""1.95"", ""under"": ""1.83""}",2026-05-13T17:09:12.419Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Points & Rebounds O/U,Nigel Hayes-Davis (2) (18.5),,,,2.00,1.80,,,18.5,"{""label"": ""Nigel Hayes-Davis (2) (18.5)"", ""hdp"": 18.5, ""over"": ""2.00"", ""under"": ""1.80""}",2026-05-13T17:09:12.419Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Points & Rebounds O/U,Juancho Hernangomez (2) (11.5),,,,1.83,1.95,,,11.5,"{""label"": ""Juancho Hernangomez (2) (11.5)"", ""hdp"": 11.5, ""over"": ""1.83"", ""under"": ""1.95""}",2026-05-13T17:09:12.419Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Points & Rebounds O/U,Mathias Lessort (2) (15.5),,,,1.83,1.95,,,15.5,"{""label"": ""Mathias Lessort (2) (15.5)"", ""hdp"": 15.5, ""over"": ""1.83"", ""under"": ""1.95""}",2026-05-13T17:09:12.419Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Points & Rebounds O/U,Nate Reuvers (1) (11.5),,,,2.05,1.74,,,11.5,"{""label"": ""Nate Reuvers (1) (11.5)"", ""hdp"": 11.5, ""over"": ""2.05"", ""under"": ""1.74""}",2026-05-13T17:09:12.419Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Points & Rebounds O/U,Cedi Osman (2) (17.5),,,,1.71,2.10,,,17.5,"{""label"": ""Cedi Osman (2) (17.5)"", ""hdp"": 17.5, ""over"": ""1.71"", ""under"": ""2.10""}",2026-05-13T17:09:12.419Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,"Points, Assists & Rebounds O/U",Kendrick Nunn (2) (25.5),,,,1.74,2.05,,,25.5,"{""label"": ""Kendrick Nunn (2) (25.5)"", ""hdp"": 25.5, ""over"": ""1.74"", ""under"": ""2.05""}",2026-05-13T16:08:53.338Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,"Points, Assists & Rebounds O/U",Jean Montero (1) (26.5),,,,1.80,2.00,,,26.5,"{""label"": ""Jean Montero (1) (26.5)"", ""hdp"": 26.5, ""over"": ""1.80"", ""under"": ""2.00""}",2026-05-13T16:08:53.338Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Braxton Key,,,,1.40,,,,3,"{""label"": ""Braxton Key"", ""hdp"": 3, ""over"": ""1.40""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Braxton Key,,,,3.00,,,,5,"{""label"": ""Braxton Key"", ""hdp"": 5, ""over"": ""3.00""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Braxton Key,,,,8.50,,,,7,"{""label"": ""Braxton Key"", ""hdp"": 7, ""over"": ""8.50""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Braxton Key,,,,29.00,,,,10,"{""label"": ""Braxton Key"", ""hdp"": 10, ""over"": ""29.00""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Nigel Hayes-Davis,,,,1.23,,,,3,"{""label"": ""Nigel Hayes-Davis"", ""hdp"": 3, ""over"": ""1.23""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Cedi Osman,,,,1.25,,,,3,"{""label"": ""Cedi Osman"", ""hdp"": 3, ""over"": ""1.25""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Nigel Hayes-Davis,,,,2.25,,,,5,"{""label"": ""Nigel Hayes-Davis"", ""hdp"": 5, ""over"": ""2.25""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Cedi Osman,,,,2.30,,,,5,"{""label"": ""Cedi Osman"", ""hdp"": 5, ""over"": ""2.30""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Nigel Hayes-Davis,,,,5.75,,,,7,"{""label"": ""Nigel Hayes-Davis"", ""hdp"": 7, ""over"": ""5.75""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Cedi Osman,,,,6.00,,,,7,"{""label"": ""Cedi Osman"", ""hdp"": 7, ""over"": ""6.00""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Cedi Osman,,,,19.00,,,,10,"{""label"": ""Cedi Osman"", ""hdp"": 10, ""over"": ""19.00""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Mathias Lessort,,,,1.02,,,,3,"{""label"": ""Mathias Lessort"", ""hdp"": 3, ""over"": ""1.02""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Kameron Taylor,,,,1.22,,,,3,"{""label"": ""Kameron Taylor"", ""hdp"": 3, ""over"": ""1.22""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Matt Costello,,,,1.37,,,,3,"{""label"": ""Matt Costello"", ""hdp"": 3, ""over"": ""1.37""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Jean Montero,,,,1.66,,,,3,"{""label"": ""Jean Montero"", ""hdp"": 3, ""over"": ""1.66""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Kendrick Nunn,,,,1.66,,,,3,"{""label"": ""Kendrick Nunn"", ""hdp"": 3, ""over"": ""1.66""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Nate Reuvers,,,,1.66,,,,3,"{""label"": ""Nate Reuvers"", ""hdp"": 3, ""over"": ""1.66""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Kameron Taylor,,,,2.20,,,,5,"{""label"": ""Kameron Taylor"", ""hdp"": 5, ""over"": ""2.20""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Matt Costello,,,,2.85,,,,5,"{""label"": ""Matt Costello"", ""hdp"": 5, ""over"": ""2.85""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Jean Montero,,,,4.50,,,,5,"{""label"": ""Jean Montero"", ""hdp"": 5, ""over"": ""4.50""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Kendrick Nunn,,,,4.50,,,,5,"{""label"": ""Kendrick Nunn"", ""hdp"": 5, ""over"": ""4.50""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Nate Reuvers,,,,4.50,,,,5,"{""label"": ""Nate Reuvers"", ""hdp"": 5, ""over"": ""4.50""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Kameron Taylor,,,,5.50,,,,7,"{""label"": ""Kameron Taylor"", ""hdp"": 7, ""over"": ""5.50""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Matt Costello,,,,7.75,,,,7,"{""label"": ""Matt Costello"", ""hdp"": 7, ""over"": ""7.75""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Jean Montero,,,,12.00,,,,7,"{""label"": ""Jean Montero"", ""hdp"": 7, ""over"": ""12.00""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Kendrick Nunn,,,,12.00,,,,7,"{""label"": ""Kendrick Nunn"", ""hdp"": 7, ""over"": ""12.00""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Nate Reuvers,,,,12.00,,,,7,"{""label"": ""Nate Reuvers"", ""hdp"": 7, ""over"": ""12.00""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Nigel Hayes-Davis,,,,19.00,,,,10,"{""label"": ""Nigel Hayes-Davis"", ""hdp"": 10, ""over"": ""19.00""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Kameron Taylor,,,,19.00,,,,10,"{""label"": ""Kameron Taylor"", ""hdp"": 10, ""over"": ""19.00""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Matt Costello,,,,26.00,,,,10,"{""label"": ""Matt Costello"", ""hdp"": 10, ""over"": ""26.00""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Jean Montero,,,,36.00,,,,10,"{""label"": ""Jean Montero"", ""hdp"": 10, ""over"": ""36.00""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Kendrick Nunn,,,,36.00,,,,10,"{""label"": ""Kendrick Nunn"", ""hdp"": 10, ""over"": ""36.00""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Nate Reuvers,,,,36.00,,,,10,"{""label"": ""Nate Reuvers"", ""hdp"": 10, ""over"": ""36.00""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Kameron Taylor,,,,36.00,,,,13,"{""label"": ""Kameron Taylor"", ""hdp"": 13, ""over"": ""36.00""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Juancho Hernangomez,,,,1.07,,,,3,"{""label"": ""Juancho Hernangomez"", ""hdp"": 3, ""over"": ""1.07""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Mathias Lessort,,,,1.18,,,,5,"{""label"": ""Mathias Lessort"", ""hdp"": 5, ""over"": ""1.18""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Juancho Hernangomez,,,,1.45,,,,5,"{""label"": ""Juancho Hernangomez"", ""hdp"": 5, ""over"": ""1.45""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Mathias Lessort,,,,1.71,,,,7,"{""label"": ""Mathias Lessort"", ""hdp"": 7, ""over"": ""1.71""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Juancho Hernangomez,,,,2.60,,,,7,"{""label"": ""Juancho Hernangomez"", ""hdp"": 7, ""over"": ""2.60""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Mathias Lessort,,,,4.50,,,,10,"{""label"": ""Mathias Lessort"", ""hdp"": 10, ""over"": ""4.50""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Juancho Hernangomez,,,,9.50,,,,10,"{""label"": ""Juancho Hernangomez"", ""hdp"": 10, ""over"": ""9.50""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Mathias Lessort,,,,14.00,,,,13,"{""label"": ""Mathias Lessort"", ""hdp"": 13, ""over"": ""14.00""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Juancho Hernangomez,,,,26.00,,,,13,"{""label"": ""Juancho Hernangomez"", ""hdp"": 13, ""over"": ""26.00""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Mathias Lessort,,,,23.00,,,,15,"{""label"": ""Mathias Lessort"", ""hdp"": 15, ""over"": ""23.00""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Juancho Hernangomez,,,,36.00,,,,15,"{""label"": ""Juancho Hernangomez"", ""hdp"": 15, ""over"": ""36.00""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Player Rebounds Milestones,Mathias Lessort,,,,36.00,,,,17,"{""label"": ""Mathias Lessort"", ""hdp"": 17, ""over"": ""36.00""}",2026-05-13T11:14:03.968Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Threes Made O/U,Brancou Badio (1) (1.5),,,,1.55,2.40,,,1.5,"{""label"": ""Brancou Badio (1) (1.5)"", ""hdp"": 1.5, ""over"": ""1.55"", ""under"": ""2.40""}",2026-05-13T16:59:17.36Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Threes Made O/U,Jean Montero (1) (1.5),,,,1.55,2.40,,,1.5,"{""label"": ""Jean Montero (1) (1.5)"", ""hdp"": 1.5, ""over"": ""1.55"", ""under"": ""2.40""}",2026-05-13T16:59:17.36Z
70449624,Basketball,2026-05-13 21:00,Valencia Basket,Panathinaikos BC,International - Euroleague,Bet365,Threes Made O/U,Kameron Taylor (1) (1.5),,,,2.40,1.55,,,1.5,"{""label"": ""Kameron Taylor (1) (1.5)"", ""hdp"": 1.5, ""over"": ""2.40"", ""under"": ""1.55""}",2026-05-13T16:59:17.36Z
