event_id,date_denmark,home,away,league,bookmaker,market,label,home_odds,draw_odds,away_odds,over,under,yes,no,hdp,raw_odds,updated_at
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,ML,,1.615,4.200,5.000,,,,,,"{""home"": ""1.615"", ""draw"": ""4.200"", ""away"": ""5.000""}",2026-05-12T16:19:32.849Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Draw No Bet,,1.250,,3.750,,,,,,"{""home"": ""1.250"", ""away"": ""3.750""}",2026-05-12T15:31:51.806Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Double Chance,Real Betis or Elche,,,,,1.222,,,,"{""label"": ""Real Betis or Elche"", ""under"": ""1.222""}",2026-05-12T15:36:36.794Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Double Chance,Draw or Elche,,,,,2.300,,,,"{""label"": ""Draw or Elche"", ""under"": ""2.300""}",2026-05-12T15:36:36.794Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Double Chance,Real Betis or Draw,,,,,1.166,,,,"{""label"": ""Real Betis or Draw"", ""under"": ""1.166""}",2026-05-12T15:36:36.794Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Spread,,2.050,,1.800,,,,,-1,"{""hdp"": -1, ""home"": ""2.050"", ""away"": ""1.800""}",2026-05-12T16:17:48.916Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Totals,,,,,1.825,2.025,,,2.75,"{""hdp"": 2.75, ""over"": ""1.825"", ""under"": ""2.025""}",2026-05-12T16:23:26.747Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Goals Over/Under,,,,,1.666,2.200,,,2.5,"{""hdp"": 2.5, ""over"": ""1.666"", ""under"": ""2.200""}",2026-05-12T15:34:09.967Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Both Teams To Score,,,,,,,1.666,2.100,,"{""yes"": ""1.666"", ""no"": ""2.100""}",2026-05-12T11:14:22.656Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Spread HT,,2.075,,1.725,,,,,-0.5,"{""hdp"": -0.5, ""home"": ""2.075"", ""away"": ""1.725""}",2026-05-12T09:35:31.782Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Totals HT,,,,,2.000,1.800,,,1.25,"{""hdp"": 1.25, ""over"": ""2.000"", ""under"": ""1.800""}",2026-05-12T07:49:54.64Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,European Handicap,,2.625,,,,,,,-1,"{""hdp"": -1, ""home"": ""2.625""}",2026-05-12T16:36:26.26Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,European Handicap,,,3.750,2.250,,,,,1,"{""hdp"": 1, ""draw"": ""3.750"", ""away"": ""2.250""}",2026-05-12T16:36:26.26Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,European Handicap,,11.000,,,,,,,-3,"{""hdp"": -3, ""home"": ""11.000""}",2026-05-12T16:36:26.26Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,European Handicap,,5.000,15.000,29.000,,,,,-2,"{""hdp"": -2, ""home"": ""5.000"", ""draw"": ""15.000"", ""away"": ""29.000""}",2026-05-12T16:36:26.26Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,European Handicap,,1.040,4.750,1.444,,,,,2,"{""hdp"": 2, ""home"": ""1.040"", ""draw"": ""4.750"", ""away"": ""1.444""}",2026-05-12T16:36:26.26Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,European Handicap,,,8.000,1.142,,,,,3,"{""hdp"": 3, ""draw"": ""8.000"", ""away"": ""1.142""}",2026-05-12T16:36:26.26Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Corners Spread,,1.800,,2.000,,,,,-1.5,"{""hdp"": -1.5, ""home"": ""1.800"", ""away"": ""2.000""}",2026-05-10T14:36:05.68Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Corners Totals,,,,,2.025,1.775,,,9,"{""hdp"": 9, ""over"": ""2.025"", ""under"": ""1.775""}",2026-05-12T02:39:22.185Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Corners Totals HT,,,,,1.850,1.950,,,4,"{""hdp"": 4, ""over"": ""1.850"", ""under"": ""1.950""}",2026-05-12T05:20:42.409Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Bookings Spread,,1.950,,1.850,,,,,0.5,"{""hdp"": 0.5, ""home"": ""1.950"", ""away"": ""1.850""}",2026-05-11T15:40:09.622Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Bookings Totals,,,,,1.950,1.850,,,4.5,"{""hdp"": 4.5, ""over"": ""1.950"", ""under"": ""1.850""}",2026-05-12T16:13:16.37Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Cucho Hernandez,,,,2.100,,,,0.5,"{""label"": ""Cucho Hernandez"", ""hdp"": 0.5, ""over"": ""2.100""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Cedric Bakambu,,,,2.250,,,,0.5,"{""label"": ""Cedric Bakambu"", ""hdp"": 0.5, ""over"": ""2.250""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Abdessamad Ezzalzouli,,,,2.400,,,,0.5,"{""label"": ""Abdessamad Ezzalzouli"", ""hdp"": 0.5, ""over"": ""2.400""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Antony,,,,2.400,,,,0.5,"{""label"": ""Antony"", ""hdp"": 0.5, ""over"": ""2.400""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Luis Avila,,,,2.400,,,,0.5,"{""label"": ""Luis Avila"", ""hdp"": 0.5, ""over"": ""2.400""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Giovani Lo Celso,,,,2.750,,,,0.5,"{""label"": ""Giovani Lo Celso"", ""hdp"": 0.5, ""over"": ""2.750""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Miguel Andre Silva,,,,3.000,,,,0.5,"{""label"": ""Miguel Andre Silva"", ""hdp"": 0.5, ""over"": ""3.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Rafa Mir,,,,3.000,,,,0.5,"{""label"": ""Rafa Mir"", ""hdp"": 0.5, ""over"": ""3.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Juan Piera,,,,3.500,,,,0.5,"{""label"": ""Juan Piera"", ""hdp"": 0.5, ""over"": ""3.500""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Pablo Garcia,,,,3.500,,,,0.5,"{""label"": ""Pablo Garcia"", ""hdp"": 0.5, ""over"": ""3.500""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Daniel Perez Guerrero,,,,3.750,,,,0.5,"{""label"": ""Daniel Perez Guerrero"", ""hdp"": 0.5, ""over"": ""3.750""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Ivan Corralejo,,,,3.750,,,,0.5,"{""label"": ""Ivan Corralejo"", ""hdp"": 0.5, ""over"": ""3.750""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Pablo Fornals,,,,3.750,,,,0.5,"{""label"": ""Pablo Fornals"", ""hdp"": 0.5, ""over"": ""3.750""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Rodrigo Riquelme,,,,3.750,,,,0.5,"{""label"": ""Rodrigo Riquelme"", ""hdp"": 0.5, ""over"": ""3.750""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Alvaro Rodriguez,,,,4.000,,,,0.5,"{""label"": ""Alvaro Rodriguez"", ""hdp"": 0.5, ""over"": ""4.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Alvaro Fidalgo,,,,4.333,,,,0.5,"{""label"": ""Alvaro Fidalgo"", ""hdp"": 0.5, ""over"": ""4.333""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Lucas Cepeda,,,,4.333,,,,0.5,"{""label"": ""Lucas Cepeda"", ""hdp"": 0.5, ""over"": ""4.333""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Adam Boayar,,,,4.750,,,,0.5,"{""label"": ""Adam Boayar"", ""hdp"": 0.5, ""over"": ""4.750""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,German Valera,,,,4.750,,,,0.5,"{""label"": ""German Valera"", ""hdp"": 0.5, ""over"": ""4.750""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Tete Morente,,,,4.750,,,,0.5,"{""label"": ""Tete Morente"", ""hdp"": 0.5, ""over"": ""4.750""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Alex Sanchez,,,,6.000,,,,0.5,"{""label"": ""Alex Sanchez"", ""hdp"": 0.5, ""over"": ""6.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Sergi Altimira,,,,6.000,,,,0.5,"{""label"": ""Sergi Altimira"", ""hdp"": 0.5, ""over"": ""6.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Carvalho Martim Neto,,,,7.500,,,,0.5,"{""label"": ""Carvalho Martim Neto"", ""hdp"": 0.5, ""over"": ""7.500""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Marc Aguado,,,,7.500,,,,0.5,"{""label"": ""Marc Aguado"", ""hdp"": 0.5, ""over"": ""7.500""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Marc Bartra,,,,7.500,,,,0.5,"{""label"": ""Marc Bartra"", ""hdp"": 0.5, ""over"": ""7.500""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Marc Roca,,,,7.500,,,,0.5,"{""label"": ""Marc Roca"", ""hdp"": 0.5, ""over"": ""7.500""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Sofyan Amrabat,,,,7.500,,,,0.5,"{""label"": ""Sofyan Amrabat"", ""hdp"": 0.5, ""over"": ""7.500""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Aleix Febas,,,,8.000,,,,0.5,"{""label"": ""Aleix Febas"", ""hdp"": 0.5, ""over"": ""8.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Gonzalo Villar,,,,8.000,,,,0.5,"{""label"": ""Gonzalo Villar"", ""hdp"": 0.5, ""over"": ""8.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Junior Firpo,,,,9.000,,,,0.5,"{""label"": ""Junior Firpo"", ""hdp"": 0.5, ""over"": ""9.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Ricardo Rodriguez,,,,9.000,,,,0.5,"{""label"": ""Ricardo Rodriguez"", ""hdp"": 0.5, ""over"": ""9.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Buba Sangare,,,,15.000,,,,0.5,"{""label"": ""Buba Sangare"", ""hdp"": 0.5, ""over"": ""15.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Pedro Bigas,,,,15.000,,,,0.5,"{""label"": ""Pedro Bigas"", ""hdp"": 0.5, ""over"": ""15.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Alarcon Isco,,,,2.875,,,,0.5,"{""label"": ""Alarcon Isco"", ""hdp"": 0.5, ""over"": ""2.875""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Nelson Deossa,,,,2.875,,,,0.5,"{""label"": ""Nelson Deossa"", ""hdp"": 0.5, ""over"": ""2.875""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Yago Santiago,,,,5.500,,,,0.5,"{""label"": ""Yago Santiago"", ""hdp"": 0.5, ""over"": ""5.500""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Fernandez Josan,,,,6.000,,,,0.5,"{""label"": ""Fernandez Josan"", ""hdp"": 0.5, ""over"": ""6.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Grady Diangana,,,,6.000,,,,0.5,"{""label"": ""Grady Diangana"", ""hdp"": 0.5, ""over"": ""6.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Angel Ortiz,,,,10.000,,,,0.5,"{""label"": ""Angel Ortiz"", ""hdp"": 0.5, ""over"": ""10.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Diego Llorente,,,,10.000,,,,0.5,"{""label"": ""Diego Llorente"", ""hdp"": 0.5, ""over"": ""10.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Adria Pedrosa,,,,12.000,,,,0.5,"{""label"": ""Adria Pedrosa"", ""hdp"": 0.5, ""over"": ""12.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Natan Bernardo,,,,12.000,,,,0.5,"{""label"": ""Natan Bernardo"", ""hdp"": 0.5, ""over"": ""12.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,David Affengruber,,,,12.000,,,,0.5,"{""label"": ""David Affengruber"", ""hdp"": 0.5, ""over"": ""12.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Federico Redondo,,,,12.000,,,,0.5,"{""label"": ""Federico Redondo"", ""hdp"": 0.5, ""over"": ""12.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Hector Bellerin,,,,12.000,,,,0.5,"{""label"": ""Hector Bellerin"", ""hdp"": 0.5, ""over"": ""12.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Hector Fort,,,,12.000,,,,0.5,"{""label"": ""Hector Fort"", ""hdp"": 0.5, ""over"": ""12.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,John Donald,,,,12.000,,,,0.5,"{""label"": ""John Donald"", ""hdp"": 0.5, ""over"": ""12.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Leo Petrot,,,,12.000,,,,0.5,"{""label"": ""Leo Petrot"", ""hdp"": 0.5, ""over"": ""12.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Valentin Gomez,,,,12.000,,,,0.5,"{""label"": ""Valentin Gomez"", ""hdp"": 0.5, ""over"": ""12.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Aitor Ruibal,,,,3.200,,,,0.5,"{""label"": ""Aitor Ruibal"", ""hdp"": 0.5, ""over"": ""3.200""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Anytime Goalscorer,Victor Chust,,,,21.000,,,,0.5,"{""label"": ""Victor Chust"", ""hdp"": 0.5, ""over"": ""21.000""}",2026-05-12T16:28:35.511Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Corners Race,,1.444,,2.625,,,,,3,"{""hdp"": 3, ""home"": ""1.444"", ""away"": ""2.625""}",2026-05-12T04:36:58.48Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Corners Race,,1.800,,3.750,,,,,5,"{""hdp"": 5, ""home"": ""1.800"", ""away"": ""3.750""}",2026-05-12T04:36:58.48Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Corners Race,,2.875,,7.500,,,,,7,"{""hdp"": 7, ""home"": ""2.875"", ""away"": ""7.500""}",2026-05-12T04:36:58.48Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Corners Race,,6.000,,21.000,,,,,9,"{""hdp"": 9, ""home"": ""6.000"", ""away"": ""21.000""}",2026-05-12T04:36:58.48Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Goalkeeper Saves,Matias Dituro,,,,1.142,,,,1.5,"{""label"": ""Matias Dituro"", ""hdp"": 1.5, ""over"": ""1.142""}",2026-05-12T15:34:09.967Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Goalkeeper Saves,Alvaro Valles,,,,1.083,,,,0.5,"{""label"": ""Alvaro Valles"", ""hdp"": 0.5, ""over"": ""1.083""}",2026-05-12T15:34:09.967Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Goalkeeper Saves,Alvaro Valles,,,,1.444,,,,1.5,"{""label"": ""Alvaro Valles"", ""hdp"": 1.5, ""over"": ""1.444""}",2026-05-12T15:34:09.967Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Goalkeeper Saves,Matias Dituro,,,,2.200,,,,3.5,"{""label"": ""Matias Dituro"", ""hdp"": 3.5, ""over"": ""2.200""}",2026-05-12T15:34:09.967Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Goalkeeper Saves,Alvaro Valles,,,,2.500,,,,2.5,"{""label"": ""Alvaro Valles"", ""hdp"": 2.5, ""over"": ""2.500""}",2026-05-12T15:34:09.967Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Goalkeeper Saves,Alvaro Valles,,,,5.000,,,,3.5,"{""label"": ""Alvaro Valles"", ""hdp"": 3.5, ""over"": ""5.000""}",2026-05-12T15:34:09.967Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Goalkeeper Saves,Matias Dituro,,,,1.444,,,,2.5,"{""label"": ""Matias Dituro"", ""hdp"": 2.5, ""over"": ""1.444""}",2026-05-12T15:34:09.967Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Goalkeeper Saves,Alvaro Valles,,,,11.000,,,,4.5,"{""label"": ""Alvaro Valles"", ""hdp"": 4.5, ""over"": ""11.000""}",2026-05-12T15:34:09.967Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Goalkeeper Saves,Matias Dituro,,,,3.750,,,,4.5,"{""label"": ""Matias Dituro"", ""hdp"": 4.5, ""over"": ""3.750""}",2026-05-12T15:34:09.967Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Goalkeeper Saves,Matias Dituro,,,,7.000,,,,5.5,"{""label"": ""Matias Dituro"", ""hdp"": 5.5, ""over"": ""7.000""}",2026-05-12T15:34:09.967Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Match Shots,,,,,1.800,1.909,,,26.5,"{""hdp"": 26.5, ""over"": ""1.800"", ""under"": ""1.909""}",2026-05-12T15:35:50.883Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Player to be Booked,Aleix Febas (2),,,,2.750,,,,0.5,"{""label"": ""Aleix Febas (2)"", ""hdp"": 0.5, ""over"": ""2.750""}",2026-05-12T14:35:26.83Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Player to be Booked,Adria Pedrosa (2),,,,4.000,,,,0.5,"{""label"": ""Adria Pedrosa (2)"", ""hdp"": 0.5, ""over"": ""4.000""}",2026-05-12T14:35:26.83Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Player to be Booked,Juan Piera (2),,,,4.750,,,,0.5,"{""label"": ""Juan Piera (2)"", ""hdp"": 0.5, ""over"": ""4.750""}",2026-05-12T14:35:26.83Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Player to be Booked,Rafa Mir (2),,,,4.750,,,,0.5,"{""label"": ""Rafa Mir (2)"", ""hdp"": 0.5, ""over"": ""4.750""}",2026-05-12T14:35:26.83Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Player to be Booked,Hector Bellerin (1),,,,7.000,,,,0.5,"{""label"": ""Hector Bellerin (1)"", ""hdp"": 0.5, ""over"": ""7.000""}",2026-05-12T14:35:26.83Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Player to be Booked,Gonzalo Villar (2),,,,2.400,,,,0.5,"{""label"": ""Gonzalo Villar (2)"", ""hdp"": 0.5, ""over"": ""2.400""}",2026-05-12T14:35:26.83Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Player to be Booked,Valentin Gomez (1),,,,2.875,,,,0.5,"{""label"": ""Valentin Gomez (1)"", ""hdp"": 0.5, ""over"": ""2.875""}",2026-05-12T14:35:26.83Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Player to be Booked,Alex Sanchez (2),,,,3.000,,,,0.5,"{""label"": ""Alex Sanchez (2)"", ""hdp"": 0.5, ""over"": ""3.000""}",2026-05-12T14:35:26.83Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Player to be Booked,Buba Sangare (2),,,,3.000,,,,0.5,"{""label"": ""Buba Sangare (2)"", ""hdp"": 0.5, ""over"": ""3.000""}",2026-05-12T14:35:26.83Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Player to be Booked,Federico Redondo (2),,,,2.600,,,,0.5,"{""label"": ""Federico Redondo (2)"", ""hdp"": 0.5, ""over"": ""2.600""}",2026-05-12T14:35:26.83Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Player to be Booked,Hector Fort (2),,,,2.600,,,,0.5,"{""label"": ""Hector Fort (2)"", ""hdp"": 0.5, ""over"": ""2.600""}",2026-05-12T14:35:26.83Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Player to be Booked,Marc Aguado (2),,,,3.000,,,,0.5,"{""label"": ""Marc Aguado (2)"", ""hdp"": 0.5, ""over"": ""3.000""}",2026-05-12T14:35:26.83Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Player to be Booked,Pedro Bigas (2),,,,3.000,,,,0.5,"{""label"": ""Pedro Bigas (2)"", ""hdp"": 0.5, ""over"": ""3.000""}",2026-05-12T14:35:26.83Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Player to be Booked,Sofyan Amrabat (1),,,,2.875,,,,0.5,"{""label"": ""Sofyan Amrabat (1)"", ""hdp"": 0.5, ""over"": ""2.875""}",2026-05-12T14:35:26.83Z
61624640,2026-05-12 20:00,Real Betis Seville,Elche CF,Spain - LaLiga,Bet365,Player to be Booked,Alarcon Isco (1),,,,3.750,,,,0.5,"{""label"": ""Alarcon Isco (1)"", ""hdp"": 0.5, ""over"": ""3.750""}",2026-05-12T14:35:26.83Z
