event_id,date_denmark,home,away,league,bookmaker,market,label,home_odds,draw_odds,away_odds,over,under,yes,no,hdp,raw_odds,updated_at
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,ML,,2.625,3.200,2.400,,,,,,"{""home"": ""2.625"", ""draw"": ""3.200"", ""away"": ""2.400""}",2026-05-12T11:17:08.353Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Draw No Bet,,1.833,,1.833,,,,,,"{""home"": ""1.833"", ""away"": ""1.833""}",2026-05-12T11:21:58.982Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Double Chance,Fardu Ferghana or Draw,,,,,1.444,,,,"{""label"": ""Fardu Ferghana or Draw"", ""under"": ""1.444""}",2026-05-11T15:57:55.032Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Double Chance,Draw or Xorazm FK Urganch,,,,,1.444,,,,"{""label"": ""Draw or Xorazm FK Urganch"", ""under"": ""1.444""}",2026-05-11T15:57:55.032Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Double Chance,Fardu Ferghana or Xorazm FK Urganch,,,,,1.285,,,,"{""label"": ""Fardu Ferghana or Xorazm FK Urganch"", ""under"": ""1.285""}",2026-05-11T15:57:55.032Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Spread,,2.000,,N/A,,,,,0,"{""hdp"": 0, ""home"": ""2.000"", ""away"": ""N/A""}",2026-05-12T11:12:58.618Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Totals,,,,,1.900,1.900,,,2.75,"{""hdp"": 2.75, ""over"": ""1.900"", ""under"": ""1.900""}",2026-05-12T11:19:36.73Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Goals Over/Under,,,,,1.650,2.200,,,2.5,"{""hdp"": 2.5, ""over"": ""1.650"", ""under"": ""2.200""}",2026-05-11T13:27:05.249Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Spread HT,,1.900,,1.900,,,,,0,"{""hdp"": 0, ""home"": ""1.900"", ""away"": ""1.900""}",2026-05-11T14:45:22.414Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Totals HT,,,,,2.025,1.775,,,1.25,"{""hdp"": 1.25, ""over"": ""2.025"", ""under"": ""1.775""}",2026-05-11T16:48:28.427Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Half Time Result,1,,,,,2.875,,,1,"{""label"": ""1"", ""hdp"": 1, ""under"": ""2.875""}",2026-05-11T13:34:19.121Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Half Time Result,Draw,,,,,2.375,,,,"{""label"": ""Draw"", ""under"": ""2.375""}",2026-05-11T13:34:19.121Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Half Time Result,2,,,,,2.875,,,2,"{""label"": ""2"", ""hdp"": 2, ""under"": ""2.875""}",2026-05-11T13:34:19.121Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Correct Score,0-0,,,,,,,,,"{""label"": ""0-0"", ""odds"": ""12.000""}",2026-05-12T11:21:58.982Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Correct Score,1-0,,,,,,,,,"{""label"": ""1-0"", ""odds"": ""12.000""}",2026-05-12T11:21:58.982Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Correct Score,2-0,,,,,,,,,"{""label"": ""2-0"", ""odds"": ""15.000""}",2026-05-12T11:21:58.982Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Correct Score,2-1,,,,,,,,,"{""label"": ""2-1"", ""odds"": ""12.000""}",2026-05-12T11:21:58.982Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Correct Score,2-2,,,,,,,,,"{""label"": ""2-2"", ""odds"": ""12.000""}",2026-05-12T11:21:58.982Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Correct Score,3-1,,,,,,,,,"{""label"": ""3-1"", ""odds"": ""21.000""}",2026-05-12T11:21:58.982Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Correct Score,4-0,,,,,,,,,"{""label"": ""4-0"", ""odds"": ""41.000""}",2026-05-12T11:21:58.982Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Correct Score,4-1,,,,,,,,,"{""label"": ""4-1"", ""odds"": ""41.000""}",2026-05-12T11:21:58.982Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Correct Score,5-1,,,,,,,,,"{""label"": ""5-1"", ""odds"": ""67.000""}",2026-05-12T11:21:58.982Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Correct Score,5-2,,,,,,,,,"{""label"": ""5-2"", ""odds"": ""81.000""}",2026-05-12T11:21:58.982Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Correct Score,1-1,,,,,,,,,"{""label"": ""1-1"", ""odds"": ""7.000""}",2026-05-12T11:21:58.982Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Correct Score,3-0,,,,,,,,,"{""label"": ""3-0"", ""odds"": ""23.000""}",2026-05-12T11:21:58.982Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Correct Score,3-2,,,,,,,,,"{""label"": ""3-2"", ""odds"": ""26.000""}",2026-05-12T11:21:58.982Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Correct Score,3-3,,,,,,,,,"{""label"": ""3-3"", ""odds"": ""34.000""}",2026-05-12T11:21:58.982Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Correct Score,4-2,,,,,,,,,"{""label"": ""4-2"", ""odds"": ""41.000""}",2026-05-12T11:21:58.982Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Correct Score,4-3,,,,,,,,,"{""label"": ""4-3"", ""odds"": ""67.000""}",2026-05-12T11:21:58.982Z
71436762,2026-05-12 14:00,Fardu Ferghana,Xorazm Fk Urganch,Uzbekistan - Cup,Bet365,Correct Score,5-0,,,,,,,,,"{""label"": ""5-0"", ""odds"": ""67.000""}",2026-05-12T11:21:58.982Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,ML,,2.050,2.900,3.500,,,,,,"{""home"": ""2.050"", ""draw"": ""2.900"", ""away"": ""3.500""}",2026-05-12T03:56:07.941Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Draw No Bet,,1.500,,2.500,,,,,,"{""home"": ""1.500"", ""away"": ""2.500""}",2026-05-12T06:06:01.136Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Double Chance,TRA United or Draw,,,,,1.222,,,,"{""label"": ""TRA United or Draw"", ""under"": ""1.222""}",2026-05-12T06:43:38.95Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Double Chance,Draw or JKT Tanzania,,,,,1.615,,,,"{""label"": ""Draw or JKT Tanzania"", ""under"": ""1.615""}",2026-05-12T06:43:38.95Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Double Chance,TRA United or JKT Tanzania,,,,,1.300,,,,"{""label"": ""TRA United or JKT Tanzania"", ""under"": ""1.300""}",2026-05-12T06:43:38.95Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Spread,,1.825,,1.975,,,,,-0.25,"{""hdp"": -0.25, ""home"": ""1.825"", ""away"": ""1.975""}",2026-05-12T03:55:04.967Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Totals,,,,,1.800,2.000,,,2,"{""hdp"": 2, ""over"": ""1.800"", ""under"": ""2.000""}",2026-05-11T13:18:58.251Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Goals Over/Under,,,,,2.375,1.533,,,2.5,"{""hdp"": 2.5, ""over"": ""2.375"", ""under"": ""1.533""}",2026-05-11T13:09:32.501Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Spread HT,,2.250,,1.625,,,,,-0.25,"{""hdp"": -0.25, ""home"": ""2.250"", ""away"": ""1.625""}",2026-05-12T07:25:22.665Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Totals HT,,,,,1.750,2.050,,,0.75,"{""hdp"": 0.75, ""over"": ""1.750"", ""under"": ""2.050""}",2026-05-11T14:02:29.866Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Alternative Goal Line,,,,,1.130,5.900,,,0.75,"{""hdp"": 0.75, ""over"": ""1.130"", ""under"": ""5.900""}",2026-05-12T11:03:59.715Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Alternative Goal Line,,,,,1.150,5.500,,,1,"{""hdp"": 1, ""over"": ""1.150"", ""under"": ""5.500""}",2026-05-12T11:03:59.715Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Alternative Goal Line,,,,,1.300,3.450,,,1.25,"{""hdp"": 1.25, ""over"": ""1.300"", ""under"": ""3.450""}",2026-05-12T11:03:59.715Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Alternative Goal Line,,,,,1.475,2.600,,,1.5,"{""hdp"": 1.5, ""over"": ""1.475"", ""under"": ""2.600""}",2026-05-12T11:03:59.715Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Alternative Goal Line,,,,,1.600,2.300,,,1.75,"{""hdp"": 1.75, ""over"": ""1.600"", ""under"": ""2.300""}",2026-05-12T11:03:59.715Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Alternative Goal Line,,,,,2.100,1.700,,,2.25,"{""hdp"": 2.25, ""over"": ""2.100"", ""under"": ""1.700""}",2026-05-12T11:03:59.715Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Alternative Goal Line,,,,,2.375,1.550,,,2.5,"{""hdp"": 2.5, ""over"": ""2.375"", ""under"": ""1.550""}",2026-05-12T11:03:59.715Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Alternative Goal Line,,,,,2.850,1.400,,,2.75,"{""hdp"": 2.75, ""over"": ""2.850"", ""under"": ""1.400""}",2026-05-12T11:03:59.715Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Alternative Goal Line,,,,,3.550,1.275,,,3,"{""hdp"": 3, ""over"": ""3.550"", ""under"": ""1.275""}",2026-05-12T11:03:59.715Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Alternative Goal Line,,,,,4.000,1.230,,,3.25,"{""hdp"": 3.25, ""over"": ""4.000"", ""under"": ""1.230""}",2026-05-12T11:03:59.715Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Alternative Goal Line,,,,,4.250,1.210,,,3.5,"{""hdp"": 3.5, ""over"": ""4.250"", ""under"": ""1.210""}",2026-05-12T11:03:59.715Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Alternative Goal Line,,,,,5.750,1.140,,,3.75,"{""hdp"": 3.75, ""over"": ""5.750"", ""under"": ""1.140""}",2026-05-12T11:03:59.715Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Correct Score,2-2,,,,,,,,,"{""label"": ""2-2"", ""odds"": ""19.000""}",2026-05-12T06:06:01.136Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Correct Score,3-2,,,,,,,,,"{""label"": ""3-2"", ""odds"": ""41.000""}",2026-05-12T06:06:01.136Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Correct Score,3-3,,,,,,,,,"{""label"": ""3-3"", ""odds"": ""67.000""}",2026-05-12T06:06:01.136Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Correct Score,0-0,,,,,,,,,"{""label"": ""0-0"", ""odds"": ""6.500""}",2026-05-12T06:06:01.136Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Correct Score,1-0,,,,,,,,,"{""label"": ""1-0"", ""odds"": ""6.500""}",2026-05-12T06:06:01.136Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Correct Score,1-1,,,,,,,,,"{""label"": ""1-1"", ""odds"": ""6.500""}",2026-05-12T06:06:01.136Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Correct Score,2-0,,,,,,,,,"{""label"": ""2-0"", ""odds"": ""9.000""}",2026-05-12T06:06:01.136Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Correct Score,2-1,,,,,,,,,"{""label"": ""2-1"", ""odds"": ""11.000""}",2026-05-12T06:06:01.136Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Correct Score,3-0,,,,,,,,,"{""label"": ""3-0"", ""odds"": ""17.000""}",2026-05-12T06:06:01.136Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Correct Score,3-1,,,,,,,,,"{""label"": ""3-1"", ""odds"": ""21.000""}",2026-05-12T06:06:01.136Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Correct Score,4-0,,,,,,,,,"{""label"": ""4-0"", ""odds"": ""34.000""}",2026-05-12T06:06:01.136Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Correct Score,5-0,,,,,,,,,"{""label"": ""5-0"", ""odds"": ""67.000""}",2026-05-12T06:06:01.136Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Correct Score,5-1,,,,,,,,,"{""label"": ""5-1"", ""odds"": ""81.000""}",2026-05-12T06:06:01.136Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Correct Score,4-1,,,,,,,,,"{""label"": ""4-1"", ""odds"": ""41.000""}",2026-05-12T06:06:01.136Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Correct Score,4-2,,,,,,,,,"{""label"": ""4-2"", ""odds"": ""67.000""}",2026-05-12T06:06:01.136Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Alternative Asian Handicap,,5.250,,1.160,,,,,-1.75,"{""hdp"": -1.75, ""home"": ""5.250"", ""away"": ""1.160""}",2026-05-12T10:39:24.72Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Alternative Asian Handicap,,4.000,,1.230,,,,,-1.5,"{""hdp"": -1.5, ""home"": ""4.000"", ""away"": ""1.230""}",2026-05-12T10:39:24.72Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Alternative Asian Handicap,,3.550,,1.275,,,,,-1.25,"{""hdp"": -1.25, ""home"": ""3.550"", ""away"": ""1.275""}",2026-05-12T10:39:24.72Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Alternative Asian Handicap,,3.300,,6.600,,,,,-1,"{""hdp"": -1, ""home"": ""3.300"", ""away"": ""6.600""}",2026-05-12T10:39:24.72Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Alternative Asian Handicap,,2.425,,4.400,,,,,-0.75,"{""hdp"": -0.75, ""home"": ""2.425"", ""away"": ""4.400""}",2026-05-12T10:39:24.72Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Alternative Asian Handicap,,2.100,,3.450,,,,,-0.5,"{""hdp"": -0.5, ""home"": ""2.100"", ""away"": ""3.450""}",2026-05-12T10:39:24.72Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Alternative Asian Handicap,,1.525,,2.425,,,,,0,"{""hdp"": 0, ""home"": ""1.525"", ""away"": ""2.425""}",2026-05-12T10:39:24.72Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Alternative Asian Handicap,,1.375,,3.000,,,,,0.25,"{""hdp"": 0.25, ""home"": ""1.375"", ""away"": ""3.000""}",2026-05-12T10:39:24.72Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Alternative Asian Handicap,,1.300,,1.700,,,,,0.5,"{""hdp"": 0.5, ""home"": ""1.300"", ""away"": ""1.700""}",2026-05-12T10:39:24.72Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Alternative Asian Handicap,,1.200,,1.525,,,,,0.75,"{""hdp"": 0.75, ""home"": ""1.200"", ""away"": ""1.525""}",2026-05-12T10:39:24.72Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Alternative Asian Handicap,,1.110,,1.325,,,,,1,"{""hdp"": 1, ""home"": ""1.110"", ""away"": ""1.325""}",2026-05-12T10:39:24.72Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Half Time Result,1,,,,,2.750,,,1,"{""label"": ""1"", ""hdp"": 1, ""under"": ""2.750""}",2026-05-12T06:34:00.129Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Half Time Result,Draw,,,,,2.000,,,,"{""label"": ""Draw"", ""under"": ""2.000""}",2026-05-12T06:34:00.129Z
70478164,2026-05-12 15:15,TRA United,Jkt Tanzania,Tanzania - Premier League,Bet365,Half Time Result,2,,,,,4.000,,,2,"{""label"": ""2"", ""hdp"": 2, ""under"": ""4.000""}",2026-05-12T06:34:00.129Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,ML,,2.375,2.625,3.100,,,,,,"{""home"": ""2.375"", ""draw"": ""2.625"", ""away"": ""3.100""}",2026-05-12T10:32:02.717Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Draw No Bet,,1.615,,2.200,,,,,,"{""home"": ""1.615"", ""away"": ""2.200""}",2026-05-12T11:12:58.618Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Double Chance,El Gounah or Draw,,,,,1.285,,,,"{""label"": ""El Gounah or Draw"", ""under"": ""1.285""}",2026-05-12T11:23:51.232Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Double Chance,Draw or Kahraba Ismailia,,,,,1.500,,,,"{""label"": ""Draw or Kahraba Ismailia"", ""under"": ""1.500""}",2026-05-12T11:23:51.232Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Double Chance,El Gounah or Kahraba Ismailia,,,,,1.363,,,,"{""label"": ""El Gounah or Kahraba Ismailia"", ""under"": ""1.363""}",2026-05-12T11:23:51.232Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Spread,,2.075,,1.725,,,,,-0.25,"{""hdp"": -0.25, ""home"": ""2.075"", ""away"": ""1.725""}",2026-05-12T11:17:50.397Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Totals,,,,,1.800,2.000,,,1.75,"{""hdp"": 1.75, ""over"": ""1.800"", ""under"": ""2.000""}",2026-05-12T10:55:36.402Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Goals Over/Under,,,,,2.375,1.533,,,2.5,"{""hdp"": 2.5, ""over"": ""2.375"", ""under"": ""1.533""}",2026-05-12T11:15:50.017Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Both Teams To Score,,,,,,,2.000,1.727,,"{""yes"": ""2.000"", ""no"": ""1.727""}",2026-05-12T11:15:50.017Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Spread HT,,1.725,,2.075,,,,,0,"{""hdp"": 0, ""home"": ""1.725"", ""away"": ""2.075""}",2026-05-12T10:06:06.016Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Totals HT,,,,,1.800,2.000,,,0.75,"{""hdp"": 0.75, ""over"": ""1.800"", ""under"": ""2.000""}",2026-05-12T00:05:38.902Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,European Handicap,,29.000,,,,,,,-3,"{""hdp"": -3, ""home"": ""29.000""}",2026-05-12T11:26:15.656Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,European Handicap,,11.000,11.000,21.000,,,,,-2,"{""hdp"": -2, ""home"": ""11.000"", ""draw"": ""11.000"", ""away"": ""21.000""}",2026-05-12T11:26:15.656Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,European Handicap,,1.285,,,,,,,1,"{""hdp"": 1, ""home"": ""1.285""}",2026-05-12T11:26:15.656Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,European Handicap,,1.071,7.000,1.142,,,,,2,"{""hdp"": 2, ""home"": ""1.071"", ""draw"": ""7.000"", ""away"": ""1.142""}",2026-05-12T11:26:15.656Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,European Handicap,,,17.000,1.040,,,,,3,"{""hdp"": 3, ""draw"": ""17.000"", ""away"": ""1.040""}",2026-05-12T11:26:15.656Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,European Handicap,,,4.750,7.500,,,,,-1,"{""hdp"": -1, ""draw"": ""4.750"", ""away"": ""7.500""}",2026-05-12T11:26:15.656Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Corners Totals,,,,,1.850,1.950,,,8.5,"{""hdp"": 8.5, ""over"": ""1.850"", ""under"": ""1.950""}",2026-05-12T00:41:42.898Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Corners Totals HT,,,,,1.975,1.825,,,4,"{""hdp"": 4, ""over"": ""1.975"", ""under"": ""1.825""}",2026-05-12T00:23:30.284Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Team Total Goals Away,,,,,1.533,2.375,,,0.5,"{""hdp"": 0.5, ""over"": ""1.533"", ""under"": ""2.375""}",2026-05-12T09:17:56.142Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Team Total Goals Away,,,,,3.500,1.285,,,1.5,"{""hdp"": 1.5, ""over"": ""3.500"", ""under"": ""1.285""}",2026-05-12T09:17:56.142Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Team Total Goals Away,,,,,15.000,1.010,,,3.5,"{""hdp"": 3.5, ""over"": ""15.000"", ""under"": ""1.010""}",2026-05-12T09:17:56.142Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Team Total Goals Away,,,,,8.500,1.050,,,2.5,"{""hdp"": 2.5, ""over"": ""8.500"", ""under"": ""1.050""}",2026-05-12T09:17:56.142Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Both Teams To Score HT,,,,,,,6.000,1.125,,"{""yes"": ""6.000"", ""no"": ""1.125""}",2026-05-11T11:06:10.724Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Number of Goals In Match,2 or 3 goals,,,,,2.000,,,,"{""label"": ""2 or 3 goals"", ""under"": ""2.000""}",2026-05-12T06:45:09.833Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Number of Goals In Match,Over 3 goals,,,,4.500,,,,,"{""label"": ""Over 3 goals"", ""over"": ""4.500""}",2026-05-12T06:45:09.833Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Number of Goals In Match,Under 2 goals,,,,,2.500,,,,"{""label"": ""Under 2 goals"", ""under"": ""2.500""}",2026-05-12T06:45:09.833Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Exact Total Goals,2 Goals,,,,,3.250,,,,"{""label"": ""2 Goals"", ""under"": ""3.250""}",2026-05-12T06:29:16.447Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Exact Total Goals,3 Goals,,,,,4.750,,,,"{""label"": ""3 Goals"", ""under"": ""4.750""}",2026-05-12T06:29:16.447Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Exact Total Goals,5 Goals,,,,,17.000,,,,"{""label"": ""5 Goals"", ""under"": ""17.000""}",2026-05-12T06:29:16.447Z
69880304,2026-05-12 16:00,El Gouna FC,Kahrabaa Ismailia,Egypt - Premier League,Bet365,Exact Total Goals,6 Goals,,,,,34.000,,,,"{""label"": ""6 Goals"", ""under"": ""34.000""}",2026-05-12T06:29:16.447Z
