fixture_id,league,league_id,season,match_date,match_time,home_team,away_team,source,fetched_at_utc
odds_api_io_70764748,brazil-carioca-serie-a2,brazil-carioca-serie-a2,upcoming,2026-05-13,20:00,Marica FC RJ,Sao Goncalo EC RJ,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71296262,brazil-copa-do-brasil-women,brazil-copa-do-brasil-women,upcoming,2026-05-13,18:00,Mauaense GE SP,Itacoatiara FC AM,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71344704,gambia-division-one,gambia-division-one,upcoming,2026-05-13,16:00,Medina United FC,Fortune,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71133098,moldova-cupa-moldovei,moldova-cupa-moldovei,upcoming,2026-05-13,16:00,FC Milsami,FC Zimbru Chisinau,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70401292,brazil-copa-do-brasil,brazil-copa-do-brasil,upcoming,2026-05-13,23:30,Mirassol FC SP,Red Bull Bragantino SP,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71296246,brazil-copa-do-brasil-women,brazil-copa-do-brasil-women,upcoming,2026-05-13,22:00,Mixto EC MT,Acao Futebol MT,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61062283,poland-ekstraklasa,poland-ekstraklasa,upcoming,2026-05-13,16:00,MKS Arka Gdynia,Gornik Zabrze,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_62038098,poland-iii-liga-group-1,poland-iii-liga-group-1,upcoming,2026-05-13,15:30,MKS Mlawianka Mlawa,Jagiellonia II Bialystok,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66299154,usa-mls,usa-mls,upcoming,2026-05-13,23:30,CF Montreal,Portland Timbers,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
fd_SC0_2026-05-13_Motherwell_Celtic,SC0,SC0,upcoming,2026-05-13,20:00,Motherwell,Celtic,football_data_fixtures_proxy,2026-05-13T14:11:22.644318+00:00
odds_api_io_70674828,scotland-premiership,scotland-premiership,upcoming,2026-05-13,19:00,Motherwell FC,Celtic Glasgow,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70812666,israel-premier-league,israel-premier-league,upcoming,2026-05-13,17:00,MS Ashdod,Hapoel Jerusalem FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70142040,slovakia-1-league-women,slovakia-1-league-women,upcoming,2026-05-13,15:00,MSK Zilina,MFK Ruzomberok,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70730312,denmark-2nd-division,denmark-2nd-division,upcoming,2026-05-13,17:00,Naestved BK,HIK Hellerup,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_69880314,egypt-premier-league,egypt-premier-league,upcoming,2026-05-13,17:00,National Bank of Egypt SC,Petrojet FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66299156,usa-mls,usa-mls,upcoming,2026-05-13,23:30,New England Revolution,Nashville SC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66299158,usa-mls,usa-mls,upcoming,2026-05-13,23:30,New York Red Bulls,Columbus Crew,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71053000,slovenia-slovenia-cup,slovenia-slovenia-cup,upcoming,2026-05-13,18:00,NK Brinje Grosuplje,Aluminij Kidricevo,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70231844,greece-super-league,greece-super-league,upcoming,2026-05-13,16:30,Olympiacos Piraeus,Panathinaikos Athens,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
fd_G1_2026-05-13_Olympiakos_Panathinaikos,G1,G1,upcoming,2026-05-13,17:30,Olympiakos,Panathinaikos,football_data_fixtures_proxy,2026-05-13T14:11:22.644318+00:00
odds_api_io_67171918,usa-usl-league-one,usa-usl-league-one,upcoming,2026-05-13,23:00,One Knoxville SC,Union Omaha SC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71218114,kazakhstan-kazakhstan-cup,kazakhstan-kazakhstan-cup,upcoming,2026-05-13,15:00,FC Ordabasy,Zhetysu Taldykorgan,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66299160,usa-mls,usa-mls,upcoming,2026-05-13,23:30,Orlando City SC,Philadelphia Union,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67126092,sweden-superettan,sweden-superettan,upcoming,2026-05-13,17:00,Osters IF,Sandvikens IF,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70905772,bulgaria-parva-liga,bulgaria-parva-liga,upcoming,2026-05-13,14:45,PFC CSKA Sofia,FC CSKA 1948,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70905774,bulgaria-parva-liga,bulgaria-parva-liga,upcoming,2026-05-13,17:15,PFC Ludogorets 1945 Razgrad,PFC Levski Sofia,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71326004,finland-suomen-cup,finland-suomen-cup,upcoming,2026-05-13,15:00,P-Iirot,Tampereen Ilves,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_69254640,chile-primera-division-women,chile-primera-division-women,upcoming,2026-05-13,19:00,Palestino,Colo Colo,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
fd_G1_2026-05-13_PAOK_AEK,G1,G1,upcoming,2026-05-13,17:30,PAOK,AEK,football_data_fixtures_proxy,2026-05-13T14:11:22.644318+00:00
odds_api_io_70231854,greece-super-league,greece-super-league,upcoming,2026-05-13,16:30,PAOK Thessaloniki,AEK Athens,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71296252,brazil-copa-do-brasil-women,brazil-copa-do-brasil-women,upcoming,2026-05-13,19:00,Penarol AM,Doce Mel EC BA,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71244954,brazil-carioca-serie-a2,brazil-carioca-serie-a2,upcoming,2026-05-13,18:00,Perolas Negras RJ,America FC RJ,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68156606,usa-mls-next-pro,usa-mls-next-pro,upcoming,2026-05-13,23:00,Philadelphia Union II,New England Revolution II,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71296254,brazil-copa-do-brasil-women,brazil-copa-do-brasil-women,upcoming,2026-05-13,22:00,Planalto EC GO,Paysandu SC PA,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_62037484,poland-iii-liga-group-2,poland-iii-liga-group-2,upcoming,2026-05-13,15:00,Pogon Nowe Skalmierzyce,Blekitni Stargard,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_62037482,poland-iii-liga-group-2,poland-iii-liga-group-2,upcoming,2026-05-13,15:00,Pogon Szczecin II,Elana Torun,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71366664,italy-serie-c-promotion-playoffs,italy-serie-c-promotion-playoffs,upcoming,2026-05-13,19:00,Potenza Calcio,Campobasso FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71049606,luxembourg-coupe-de-luxembourg,luxembourg-coupe-de-luxembourg,upcoming,2026-05-13,18:00,FC Progres Niederkorn,FC Victoria Rosport,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70315360,france-ligue-1,france-ligue-1,upcoming,2026-05-13,19:00,Racing Club De Lens,Paris Saint-Germain,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
fd_SC0_2026-05-13_Rangers_Hibernian,SC0,SC0,upcoming,2026-05-13,20:00,Rangers,Hibernian,football_data_fixtures_proxy,2026-05-13T14:11:22.644318+00:00
odds_api_io_71366662,italy-serie-c-promotion-playoffs,italy-serie-c-promotion-playoffs,upcoming,2026-05-13,18:00,Ravenna FC 1913,AS Cittadella,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71335100,colombia-copa-colombia,colombia-copa-colombia,upcoming,2026-05-13,19:00,Real Cundinamarca,Independiente Yumbo,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_69232920,brazil-copa-espirito-santo,brazil-copa-espirito-santo,upcoming,2026-05-13,22:00,Rio Branco AC ES,Vitoria FC ES,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61062299,poland-ekstraklasa,poland-ekstraklasa,upcoming,2026-05-13,18:30,RKS Rakow Czestochowa,Jagiellonia Bialystok,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71055074,azerbaijan-azerbaijan-cup,azerbaijan-azerbaijan-cup,upcoming,2026-05-13,16:00,Sabah Masazir,Zira FK,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71213320,estonia-cup-women,estonia-cup-women,upcoming,2026-05-13,16:00,Saku Sporting,Viimsi JK,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71296264,brazil-copa-do-brasil-women,brazil-copa-do-brasil-women,upcoming,2026-05-13,18:00,Sampaio Correa FC MA,Heips RJ,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_69254646,chile-primera-division-women,chile-primera-division-women,upcoming,2026-05-13,20:00,Santiago Wanderers,Union Espanola,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68751764,brazil-u20-campeonato-brasileiro,brazil-u20-campeonato-brasileiro,upcoming,2026-05-13,18:00,Santos FC SP,EC Juventude RS,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71296244,brazil-copa-do-brasil-women,brazil-copa-do-brasil-women,upcoming,2026-05-13,18:00,Sao Jose EC,Prosperidade FC ES,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68751760,brazil-u20-campeonato-brasileiro,brazil-u20-campeonato-brasileiro,upcoming,2026-05-13,18:00,Sao Paulo FC SP,Cruzeiro EC MG,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_69688856,brazil-u20-brasileiro-serie-b,brazil-u20-brasileiro-serie-b,upcoming,2026-05-13,18:00,SC Internacional RS,Vila Nova FC GO,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71296270,brazil-copa-do-brasil-women,brazil-copa-do-brasil-women,upcoming,2026-05-13,22:00,SC Recife PE,Criciuma EC SC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71296272,brazil-copa-do-brasil-women,brazil-copa-do-brasil-women,upcoming,2026-05-13,18:00,SE Uniao De Natal RN,CA Piauiense PI,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61651658,ukraine-premier-league,ukraine-premier-league,upcoming,2026-05-13,15:00,FC Shakhtar Donetsk,FC Obolon Kyiv,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71133102,moldova-cupa-moldovei,moldova-cupa-moldovei,upcoming,2026-05-13,16:00,FC Sheriff Tiraspol,Petrocub Hincesti,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71325688,finland-suomen-cup,finland-suomen-cup,upcoming,2026-05-13,15:00,SJK Akatemia,KPV Kokkola,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70730366,denmark-2nd-division,denmark-2nd-division,upcoming,2026-05-13,17:00,Skive IK,Vsk Aarhus,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_62036874,poland-iii-liga-group-3,poland-iii-liga-group-3,upcoming,2026-05-13,16:00,SKRA Czestochowa,KS Sleza Wroclaw,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_62037488,poland-iii-liga-group-2,poland-iii-liga-group-2,upcoming,2026-05-13,15:00,Sks Unia Swarzedz,MKS Viktoria Wrzesnia,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71085532,czechia-1-liga,czechia-1-liga,upcoming,2026-05-13,18:00,Slavia Prague,FK Jablonec,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_62036876,poland-iii-liga-group-3,poland-iii-liga-group-3,upcoming,2026-05-13,16:00,Slowianin Woliborz,Karkonosze Jelenia Gora,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_62036258,poland-iii-liga-group-4,poland-iii-liga-group-4,upcoming,2026-05-13,15:30,Sokol Kolbuszowa Dolna,MKS Czarni Polaniec,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68310876,sweden-ettan-relegation/promotion,sweden-ettan-relegation/promotion,upcoming,2026-05-13,17:00,Sollentuna FK,Hammarby Talang FF,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71474742,paraguay-primera-division-reserve-apertura,paraguay-primera-division-reserve-apertura,upcoming,2026-05-13,20:00,Sportivo San Lorenzo,Sportivo 2 de Mayo,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70315368,france-ligue-1,france-ligue-1,upcoming,2026-05-13,17:00,Stade Brest 29,Strasbourg Alsace,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70820620,iceland-cup,iceland-cup,upcoming,2026-05-13,20:00,Stjarnan Gardabae,KR Reykjavik,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68310878,sweden-ettan-relegation/promotion,sweden-ettan-relegation/promotion,upcoming,2026-05-13,17:00,FC Stockholm Internazionale,AFC Eskilstuna,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71242306,england-league-one,england-league-one,upcoming,2026-05-13,19:00,Stockport County FC,Stevenage FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61898606,austria-amateur-karnten-karntner-liga,austria-amateur-karnten-karntner-liga,upcoming,2026-05-13,17:00,SV Donau Klagenfurt,VST Voelkermarkt,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61898614,austria-amateur-karnten-karntner-liga,austria-amateur-karnten-karntner-liga,upcoming,2026-05-13,16:30,SV Spittal/Drau,SAK Celovec/Klagenfurt,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61906352,austria-amateur-salzburg-salzburger-liga,austria-amateur-salzburg-salzburger-liga,upcoming,2026-05-13,17:30,SV Strasswalchen,SV Schwarzach,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_62036266,poland-iii-liga-group-4,poland-iii-liga-group-4,upcoming,2026-05-13,15:00,Swidniczanka Swidnik,Pogon Sokol Lubaczow,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_62038102,poland-iii-liga-group-1,poland-iii-liga-group-1,upcoming,2026-05-13,15:00,Swit Nowy Dwor Mazowiecki,LKS 1926 Lomza,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70730314,denmark-2nd-division,denmark-2nd-division,upcoming,2026-05-13,17:00,Thisted FC,Vendsyssel FF,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70820628,iceland-cup,iceland-cup,upcoming,2026-05-13,17:30,Throttur Reykjavik,Breidablik Kopavogur,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68344644,sweden-division-2-promotion-playoffs,sweden-division-2-promotion-playoffs,upcoming,2026-05-13,17:00,Torns IF,Lilla Torg FF,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61898608,austria-amateur-karnten-karntner-liga,austria-amateur-karnten-karntner-liga,upcoming,2026-05-13,17:00,TSV Grafenstein,ATSV Wolfsberg,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71325694,finland-suomen-cup,finland-suomen-cup,upcoming,2026-05-13,15:00,Turun Palloseura,HJS,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61902038,austria-amateur-steiermark-landesliga,austria-amateur-steiermark-landesliga,upcoming,2026-05-13,17:30,FC Union RB Weinland Gamlitz,SV Pachern,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_69254644,chile-primera-division-women,chile-primera-division-women,upcoming,2026-05-13,22:00,Universidad de Chile,Club Deportivo Magallanes,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71467778,italy-serie-d-poule-scudetto,italy-serie-d-poule-scudetto,upcoming,2026-05-13,16:30,US Folgore Caratese,Treviso FBC 1993,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71467782,italy-serie-d-poule-scudetto,italy-serie-d-poule-scudetto,upcoming,2026-05-13,15:00,US Grosseto,AS Ostia Mare Lido Calcio,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71366670,italy-serie-c-promotion-playoffs,italy-serie-c-promotion-playoffs,upcoming,2026-05-13,18:45,US Salernitana,Casertana FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68311586,sweden-ettan-relegation/promotion,sweden-ettan-relegation/promotion,upcoming,2026-05-13,17:00,Utsiktens BK,Skovde AIK,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71343348,finland-suomen-cup-women,finland-suomen-cup-women,upcoming,2026-05-13,18:05,Valtti,Eps,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
fd_SP1_2026-05-13_Villarreal_Sevilla,la_liga,SP1,upcoming,2026-05-13,18:00,Villarreal,Sevilla,football_data_fixtures_proxy,2026-05-13T14:11:22.644318+00:00
odds_api_io_71325700,finland-suomen-cup,finland-suomen-cup,upcoming,2026-05-13,15:30,VJS,FF Jaro,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
fd_G1_2026-05-13_Volos_NFC_Aris,G1,G1,upcoming,2026-05-13,15:00,Volos NFC,Aris,football_data_fixtures_proxy,2026-05-13T14:11:22.644318+00:00
odds_api_io_71370042,jamaica-premier-league,jamaica-premier-league,upcoming,2026-05-13,23:00,Waterhouse FC,Cavalier FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_62036268,poland-iii-liga-group-4,poland-iii-liga-group-4,upcoming,2026-05-13,15:30,Wisla II Krakow,Cracovia Krakow II,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_62038106,poland-iii-liga-group-1,poland-iii-liga-group-1,upcoming,2026-05-13,16:00,Zabkovia Zabki,Bron Radom,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_62037494,poland-iii-liga-group-2,poland-iii-liga-group-2,upcoming,2026-05-13,17:00,Zawisza Bydgoszcz,WDA Swiecie,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_62037478,poland-iii-liga-group-2,poland-iii-liga-group-2,upcoming,2026-05-13,15:00,Zks Kluczevia Stargard,KS Lipno Steszew,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67171920,usa-usl-league-one,usa-usl-league-one,upcoming,2026-05-14,01:00,AC Boise,FC Naples,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70401306,brazil-copa-do-brasil,brazil-copa-do-brasil,upcoming,2026-05-14,22:00,AC Goianiense GO,CA Paranaense PR,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70401302,brazil-copa-do-brasil,brazil-copa-do-brasil,upcoming,2026-05-14,22:00,AD Confianca SE,Gremio FB Porto Alegrense RS,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71370020,kuwait-premier-league,kuwait-premier-league,upcoming,2026-05-14,17:15,Al Arabi,AL Tadhamon,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67953282,saudi-arabia-division-1,saudi-arabia-division-1,upcoming,2026-05-14,18:00,AL Draih,Al Bukiryah,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71370014,kuwait-premier-league,kuwait-premier-league,upcoming,2026-05-14,14:40,Al Jahra,Al-Nasr SC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71339462,iraq-iraqi-league,iraq-iraqi-league,upcoming,2026-05-14,14:30,AL Naft,AL Minaa,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71339460,iraq-iraqi-league,iraq-iraqi-league,upcoming,2026-05-14,14:30,AL Naft Maysan,AL Karma,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71336700,oman-omani-league,oman-omani-league,upcoming,2026-05-14,16:35,Al Nahda,Al-Seeb,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_64055877,saudi-arabia-saudi-pro-league,saudi-arabia-saudi-pro-league,upcoming,2026-05-14,18:00,Al Qadsiah,Al-Hazm,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67953288,saudi-arabia-division-1,saudi-arabia-division-1,upcoming,2026-05-14,18:00,AL Ula,Al-Zulfi FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67953276,saudi-arabia-division-1,saudi-arabia-division-1,upcoming,2026-05-14,18:00,Al-Faisaly FC,Al-Batin,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_64055871,saudi-arabia-saudi-pro-league,saudi-arabia-saudi-pro-league,upcoming,2026-05-14,15:55,Al-Fateh SC,Al-Najma,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_64055869,saudi-arabia-saudi-pro-league,saudi-arabia-saudi-pro-league,upcoming,2026-05-14,18:00,Al-Ittifaq FC,Al-Ittihad Club,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67953286,saudi-arabia-division-1,saudi-arabia-division-1,upcoming,2026-05-14,16:45,Al-Orobah,AL Anwar,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67953278,saudi-arabia-division-1,saudi-arabia-division-1,upcoming,2026-05-14,16:35,Al-Wehda FC,Al-Jabalain,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70844432,iceland-4-deild,iceland-4-deild,upcoming,2026-05-14,18:30,Alftanes,KFR,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70379160,bolivia-division-profesional,bolivia-division-profesional,upcoming,2026-05-14,19:00,Always Ready,The Strongest,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68751762,brazil-u20-campeonato-brasileiro,brazil-u20-campeonato-brasileiro,upcoming,2026-05-14,18:00,America FC MG,EC Bahia BA,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68311590,sweden-ettan-relegation/promotion,sweden-ettan-relegation/promotion,upcoming,2026-05-14,14:00,Angelholms FF,Aatvidabergs FF,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70844430,iceland-4-deild,iceland-4-deild,upcoming,2026-05-14,17:00,Arborg,Alafoss,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70774898,cameroon-elite-one,cameroon-elite-one,upcoming,2026-05-14,15:00,AS Fortuna,Coton Sport de Garoua,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68310888,sweden-ettan-relegation/promotion,sweden-ettan-relegation/promotion,upcoming,2026-05-14,13:00,Assyriska FF,Umea FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61591358,austria-2-liga,austria-2-liga,upcoming,2026-05-14,15:00,Austria Lustenau,SKU Amstetten,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71312154,spain-u19-division-de-honor-juvenil,spain-u19-division-de-honor-juvenil,upcoming,2026-05-14,10:00,FC Barcelona,CD Tenerife,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70448376,switzerland-super-league,switzerland-super-league,upcoming,2026-05-14,14:30,FC Basel 1893,FC St. Gallen 1879,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67915816,norway-2nd-division-group-1,norway-2nd-division-group-1,upcoming,2026-05-14,11:00,Bjarg,Brattvaag,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71403928,bahrain-2nd-division,bahrain-2nd-division,upcoming,2026-05-14,16:00,Bouri,AL Tadamun Buri,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71242310,england-league-one,england-league-one,upcoming,2026-05-14,19:00,Bradford City FC,Bolton Wanderers,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71428930,argentina-liga-profesional,argentina-liga-profesional,upcoming,2026-05-14,00:30,CA River Plate (ARG),Gimnasia y Esgrima La Plata,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71297590,colombia-primera-a-apertura,colombia-primera-a-apertura,upcoming,2026-05-14,01:15,CD Junior FC,CD Once Caldas,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70401310,brazil-copa-do-brasil,brazil-copa-do-brasil,upcoming,2026-05-14,00:30,Ceara SC CE,Atletico Mineiro MG,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70401294,brazil-copa-do-brasil,brazil-copa-do-brasil,upcoming,2026-05-14,21:00,Chapecoense SC,Botafogo FR RJ,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
